TN,TP,FN,FP,prog,complete,score,falseRate,numVars,numIfs,numLoops,numFuncs,numCalls,numFundTypes,numArrayTypes,numPointerTypes,numCompTypes,numThings,numLines,numLoads,numStores,numAddrSpaceCast,numAlloca,numAtomicCmpXchg,numAtomicRMW,numBitCast,numBranch,numCall,numCatchPad,numCatchReturn,numCatchSwitch,numCleanupPad,numCleanupReturn,numExtractElement,numExtractValue,numFCmp,numFence,numFPExt,numFPToSI,numFPToUI,numFPTrunc,numGetElementPtr,numICmp,numIndirectBr,numInsertElement,numInsertValue,numIntToPtr,numInvoke,numLandingPad,numLoad,numPHINode,numPtrToInt,numResume,numReturn,numSelect,numSExt,numShuffleVector,numSIToFP,numStore,numSwitch,numTrunc,numUIToFP,numUnreachable,numVAArg,numZExt,numDUMMY
0,0,0,0,82,0,0.0,NA,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
82,0,0,0,82,82,164.0,0.0,7,17,4,1,7,2,0,5,0,146,225,76,38,0,0,0,0,5,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,0,0,0,0,0,0,76,2,0,0,1,0,0,0,0,38,0,0,0,1,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,3,1,1,1,2,3,0,0,0,17,23,5,5,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,8,5,4,2,4,5,3,0,0,54,95,21,14,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,21,0,0,0,2,0,8,0,0,14,0,0,0,1,0,1,0
0,82,0,0,82,82,82.0,0.0,10,53,0,8,26,10,0,0,0,336,607,138,101,0,0,0,0,0,145,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,138,4,0,0,8,0,88,0,0,101,0,14,0,1,0,13,0
0,0,0,0,82,0,0.0,NA,66,244,0,8,49,66,0,0,0,1197,2223,466,364,0,0,0,0,0,688,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,466,12,0,0,8,0,164,0,0,364,0,181,0,1,0,81,0
0,53,0,0,82,53,53.0,0.0,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,14,27,11,4,33,7,0,7,0,257,420,134,45,0,0,0,0,8,60,33,0,0,0,0,0,0,0,0,0,0,0,0,0,64,29,0,0,0,0,0,0,134,5,0,0,4,0,18,0,0,45,0,0,0,0,0,2,0
0,41,14,0,82,55,-407.0,25.4545454545,2,1,1,1,2,2,0,0,0,11,15,2,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
0,82,0,0,82,82,82.0,0.0,11,67,0,9,31,11,0,0,0,418,762,175,125,0,0,0,0,0,183,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,175,5,0,0,9,0,115,0,0,125,0,17,0,1,0,15,0
0,0,0,0,82,0,0.0,NA,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
82,0,0,0,82,82,164.0,0.0,6,4,3,2,3,4,2,0,0,46,77,17,14,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,17,0,0,0,2,0,5,0,0,14,0,0,0,1,0,1,0
0,79,0,0,82,79,79.0,0.0,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,8,5,4,2,7,7,0,1,0,68,114,31,15,0,0,0,0,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,31,0,0,0,2,0,0,0,0,15,0,0,0,1,0,12,0
0,82,0,0,82,82,82.0,0.0,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
61,0,0,0,82,61,122.0,0.0,1,1,0,2,9,1,0,0,0,15,27,1,1,0,0,0,0,0,2,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,4,0
0,0,0,0,82,0,0.0,NA,4,6,3,2,4,4,0,0,0,55,120,26,13,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0,26,1,0,0,2,0,9,0,0,13,0,3,0,1,0,9,0
0,82,0,0,82,82,82.0,0.0,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
82,0,0,0,82,82,164.0,0.0,11,6,3,2,5,9,1,1,0,70,113,25,21,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,25,0,0,0,2,0,4,0,0,21,0,1,0,1,0,0,0
0,0,0,0,82,0,0.0,NA,5,1655,1,2,63,5,0,0,0,4100,6970,1851,524,0,0,0,0,0,1991,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,1851,0,0,0,2,0,0,0,0,524,0,0,0,60,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,2,5,0,1,8,1,0,1,0,44,86,21,7,0,0,0,0,8,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,7,0,3,0,0,0,5,0
0,0,0,0,82,0,0.0,NA,5,1655,1,2,63,5,0,0,0,4100,6970,1851,524,0,0,0,0,0,1991,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,1851,0,0,0,2,0,0,0,0,524,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,535,499,154,87,312,239,2,275,19,6554,12743,3275,1846,0,0,0,0,533,1787,312,0,0,0,0,0,0,0,0,0,0,0,0,0,2479,467,0,0,0,7,0,0,3275,0,41,0,87,0,23,0,0,1846,0,171,0,1,0,338,0
0,0,0,0,82,0,0.0,NA,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,12,6,2,2,3,6,0,6,0,62,90,19,20,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,19,0,0,0,2,0,5,0,0,20,0,0,0,0,0,0,0
82,0,0,0,82,82,164.0,0.0,5,7,6,2,2,4,1,0,0,55,97,20,19,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,20,0,0,0,2,0,6,0,0,19,0,0,0,1,0,1,0
0,82,0,0,82,82,82.0,0.0,10,9,6,2,4,8,2,0,0,74,135,29,20,0,0,0,0,1,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,29,0,0,0,2,0,6,0,0,20,0,0,0,1,0,8,0
0,41,14,0,82,55,-407.0,25.4545454545,8,2,1,1,3,8,0,0,0,37,47,11,12,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0
0,66,0,0,82,66,66.0,0.0,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
82,0,0,0,82,82,164.0,0.0,98,30,2,41,64,25,2,71,0,582,795,204,145,0,0,0,0,34,87,64,0,0,0,0,0,0,0,0,0,0,0,0,0,83,30,0,0,0,0,0,0,204,0,0,0,41,0,4,0,0,145,1,0,0,0,0,1,0
0,56,26,0,82,82,-776.0,31.7073170732,61,16,1,32,38,15,0,46,0,348,451,116,85,0,0,0,0,16,44,38,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,0,0,0,0,0,0,116,0,0,0,32,0,2,0,0,85,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,66,256,0,8,49,66,0,0,0,1233,2295,478,376,0,0,0,0,0,724,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,478,12,0,0,8,0,164,0,0,376,0,193,0,1,0,81,0
0,0,0,24,82,24,-384.0,100.0,1,1,0,2,32,1,0,0,0,38,67,1,1,0,0,0,0,0,2,32,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,13,0
0,4,0,0,82,4,4.0,0.0,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,5,2,1,1,4,5,0,0,0,27,36,7,8,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,167,261796,1,83,144,167,0,0,0,669599,972374,261960,145449,0,0,0,0,0,302715,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261796,0,0,0,0,0,0,261960,0,0,0,83,0,0,0,0,145449,0,0,0,60,0,0,0
82,0,0,0,82,82,164.0,0.0,11,8,7,2,3,5,6,0,0,81,147,35,22,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,35,0,0,0,2,0,13,0,0,22,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
40,0,0,0,82,40,80.0,0.0,10,3,1,2,3,5,0,5,0,48,64,15,15,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,15,0,1,0,2,0,3,0,0,15,0,0,0,0,0,0,0
82,0,0,0,82,82,164.0,0.0,2,4,3,2,3,2,0,0,0,32,59,11,10,0,0,0,0,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,11,0,0,0,2,0,3,0,0,10,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,13,6,2,2,3,7,0,6,0,77,123,33,20,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,33,1,4,0,2,0,10,0,0,20,0,3,0,0,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,38,10,2,9,39,14,0,24,0,258,321,107,55,0,0,0,0,3,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,0,0,0,0,0,0,107,0,0,0,9,0,4,0,0,55,0,0,0,1,0,0,0
82,0,0,0,82,82,164.0,0.0,4,2,1,2,2,4,0,0,0,23,33,7,6,0,0,0,0,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,6,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
40,0,0,0,82,40,80.0,0.0,78,40,7,10,23,56,1,21,0,411,664,152,108,0,0,0,0,6,105,23,0,0,0,0,0,0,0,0,0,0,0,0,0,53,43,0,0,0,0,0,0,152,1,0,0,10,0,9,0,0,108,1,11,0,2,0,44,0
0,0,0,0,82,0,0.0,NA,14,116,0,12,46,14,0,0,0,691,1287,299,204,0,0,0,0,0,317,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,299,8,0,0,12,0,208,0,0,204,0,26,0,1,0,22,0
0,82,0,0,82,82,82.0,0.0,52,12,5,19,30,6,0,46,0,284,392,101,70,0,0,0,0,21,36,30,0,0,0,0,0,0,0,0,0,0,0,0,0,46,14,0,0,0,0,0,0,101,0,0,0,19,0,0,0,0,70,0,0,0,0,0,2,0
0,76,0,0,82,76,76.0,0.0,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,12,109,0,10,42,12,0,0,0,613,1160,272,168,0,0,0,0,0,287,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,272,11,0,0,10,0,178,0,0,168,0,43,0,1,0,29,0
82,0,0,0,82,82,164.0,0.0,6,4,3,2,3,4,2,0,0,46,77,17,14,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,17,0,0,0,2,0,5,0,0,14,0,0,0,1,0,1,0
43,0,0,0,82,43,86.0,0.0,5,3,1,1,2,3,0,2,0,29,42,12,6,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
0,82,0,0,82,82,82.0,0.0,5,1655,1,2,63,5,0,0,0,4100,6970,1851,524,0,0,0,0,0,1991,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,1851,0,0,0,2,0,0,0,0,524,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,27,112,0,7,38,27,0,0,0,604,1096,229,191,0,0,0,0,0,295,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,229,6,0,0,7,0,96,0,0,191,0,70,0,1,0,50,0
0,0,0,0,82,0,0.0,NA,13,4,2,2,3,7,0,6,0,59,89,20,17,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,20,0,2,0,2,0,7,0,0,17,0,1,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,8,4,0,3,5,7,0,0,1,60,106,26,14,0,0,0,0,7,9,5,0,0,0,0,0,0,0,4,0,0,0,0,0,4,2,0,0,0,0,0,0,26,2,0,0,3,0,0,0,0,14,0,0,0,1,0,2,0
0,0,0,0,82,0,0.0,NA,12,83,0,10,36,12,0,0,0,507,932,215,151,0,0,0,0,0,226,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,215,6,0,0,10,0,144,0,0,151,0,20,0,1,0,18,0
82,0,0,0,82,82,164.0,0.0,72,18,2,34,41,15,0,56,1,398,525,134,99,0,0,0,0,21,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,52,18,0,0,0,0,0,0,134,0,0,0,34,0,2,0,0,99,0,0,0,0,0,0,0
40,0,0,0,82,40,80.0,0.0,9,3,1,2,3,6,0,3,0,46,63,16,13,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,1,0,2,0,4,0,0,13,0,1,0,0,0,0,0
0,80,0,0,82,80,80.0,0.0,37,109,5,5,40,27,0,10,0,672,1283,313,168,0,0,0,0,6,374,40,0,0,0,0,0,0,0,0,0,0,0,0,0,197,108,0,0,0,0,0,0,313,0,11,0,5,0,2,0,0,168,0,2,0,1,0,0,0
0,0,0,0,82,0,0.0,NA,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,4,1,1,1,3,4,0,0,0,20,25,5,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,61,104,8,23,158,27,7,27,0,1041,1956,419,276,0,0,0,0,2,243,158,0,0,0,0,0,0,0,0,0,0,0,0,0,331,165,0,0,0,0,0,0,419,1,0,0,23,0,22,0,0,276,0,12,0,1,0,221,0
0,0,0,0,82,0,0.0,NA,167,261796,1,83,144,167,0,0,0,669599,972374,261960,145449,0,0,0,0,0,302715,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261796,0,0,0,0,0,0,261960,0,0,0,83,0,0,0,0,145449,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
82,0,0,0,82,82,164.0,0.0,5,1,1,1,0,3,0,2,0,25,34,11,7,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0
82,0,0,0,82,82,164.0,0.0,2,1,0,2,5,2,0,0,0,13,16,1,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0
62,0,0,0,82,62,124.0,0.0,8,3,2,3,2,4,2,2,0,39,64,13,10,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,13,0,0,0,3,0,4,0,0,10,0,0,0,1,0,0,0
0,82,0,0,82,82,82.0,0.0,5,1655,1,2,63,5,0,0,0,4100,6970,1851,524,0,0,0,0,0,1991,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,1851,0,0,0,2,0,0,0,0,524,0,0,0,60,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,2,4,0,1,6,1,0,1,0,39,72,20,6,0,0,0,0,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,6,0,0,0,0,0,4,0
0,82,0,0,82,82,82.0,0.0,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
43,0,0,0,82,43,86.0,0.0,11,5,0,3,7,11,0,0,0,52,72,17,9,0,0,0,0,0,9,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,17,2,0,0,3,0,0,0,0,9,0,0,0,0,0,2,0
0,0,0,0,82,0,0.0,NA,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
0,78,0,0,82,78,78.0,0.0,37,107,5,5,40,27,0,10,0,664,1269,311,164,0,0,0,0,6,368,40,0,0,0,0,0,0,0,0,0,0,0,0,0,197,106,0,0,0,0,0,0,311,0,11,0,5,0,2,0,0,164,0,2,0,1,0,0,0
0,0,0,0,82,0,0.0,NA,146,615,0,9,65,146,0,0,0,2584,4990,990,759,0,0,0,0,0,1859,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,990,20,0,0,9,0,250,0,0,759,0,536,0,1,0,135,0
0,0,0,0,82,0,0.0,NA,48,59,4,21,69,20,6,22,0,593,1025,234,162,0,0,0,0,0,134,69,0,0,0,0,0,0,0,0,0,0,0,0,0,113,78,0,0,0,0,0,0,234,2,0,0,21,0,12,0,0,162,0,4,0,1,0,134,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,4,11,1,1,3,4,0,0,0,72,123,30,23,0,0,0,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,30,1,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0
43,0,0,0,82,43,86.0,0.0,7,3,1,1,1,5,0,2,0,37,56,16,9,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,16,0,0,0,1,0,3,0,0,9,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,11,5,1,2,4,7,0,4,0,52,73,15,15,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,15,0,0,0,2,0,2,0,0,15,0,1,0,0,0,2,0
0,0,0,0,82,0,0.0,NA,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
